location,date,aod,humidity
SANTOL,20181002,0.42,84.01
SANTOL,20181003,0.41,81.65
SANTOL,20181004,0.31,79.37
SANTOL,20181005,0.33,75.64
SANTOL,20181006,0.3,70.41
SANTOL,20181007,0.33,79.11
SANTOL,20181008,0.27,80.5
SANTOL,20181009,0.2,79.37
SANTOL,20181010,0.2,78.67
SANTOL,20181011,0.17,78.74
SANTOL,20181012,0.12,81.34
SANTOL,20181013,0.13,80.74
SANTOL,20181014,0.15,83.64
SANTOL,20181015,0.21,82.82
SANTOL,20181016,0.19,78.69
SANTOL,20181017,0.21,76.03
SANTOL,20181018,0.2,79.66
SANTOL,20181019,0.21,79.17
SANTOL,20181020,0.2,79.62
SANTOL,20181021,0.24,81.88
SANTOL,20181022,0.25,78.27
SANTOL,20181023,0.22,76.78
SANTOL,20181024,0.26,78.15
SANTOL,20181025,0.2,78.59
SANTOL,20181026,0.2,75.42
SANTOL,20181027,0.27,75.31
SANTOL,20181028,0.31,74.66
SANTOL,20181029,0.38,74.88
SANTOL,20181030,0.35,86.42
SANTOL,20181031,0.28,83.43
SANTOL,20181101,0.23,79.85
SANTOL,20181102,0.17,82.72
SANTOL,20181103,0.1,84.03
SANTOL,20181104,0.12,81.3
SANTOL,20181105,0.11,82.15
SANTOL,20181106,0.11,81.75
SANTOL,20181107,0.1,82.73
SANTOL,20181108,0.11,79.58
SANTOL,20181109,0.19,81.69
SANTOL,20181110,0.15,78.52
SANTOL,20181111,0.12,77.74
SANTOL,20181112,0.12,78.17
SANTOL,20181113,0.15,81.09
SANTOL,20181114,0.1,78.64
SANTOL,20181115,0.2,78.64
SANTOL,20181116,0.19,76.68
SANTOL,20181117,0.16,75.36
SANTOL,20181118,0.21,78.43
SANTOL,20181119,0.16,75.49
SANTOL,20181120,0.24,76.77
SANTOL,20181121,0.26,85.52
SANTOL,20181122,0.24,85.39
SANTOL,20181123,0.21,81.09
SANTOL,20181124,0.16,80.74
SANTOL,20181125,0.22,79.6
SANTOL,20181126,0.18,77.05
SANTOL,20181127,0.16,75.7
SANTOL,20181128,0.12,78.3
SANTOL,20181129,0.17,81.17
SANTOL,20181130,0.18,78.82
SANTOL,20181201,0.18,78.05
SANTOL,20181202,0.15,79.18
SANTOL,20181203,0.08,77.85
SANTOL,20181204,0.17,84.0
SANTOL,20181205,0.09,84.91
SANTOL,20181206,0.09,78.58
SANTOL,20181207,0.14,79.57
SANTOL,20181208,0.15,77.06
SANTOL,20181209,0.18,77.54
SANTOL,20181210,0.15,79.4
SANTOL,20181211,0.18,78.94
SANTOL,20181212,0.16,74.69
SANTOL,20181213,0.18,79.88
SANTOL,20181214,0.17,84.24
SANTOL,20181215,0.16,78.76
SANTOL,20181216,0.18,79.58
SANTOL,20181217,0.18,73.62
SANTOL,20181218,0.24,75.76
SANTOL,20181219,0.14,76.14
SANTOL,20181220,0.16,76.79
SANTOL,20181221,0.27,81.35
SANTOL,20181222,0.23,80.96
SANTOL,20181223,0.22,88.82
SANTOL,20181224,0.24,85.21
SANTOL,20181225,0.19,83.19
SANTOL,20181226,0.16,82.06
SANTOL,20181227,0.19,79.93
SANTOL,20181228,0.25,83.67
SANTOL,20181229,0.31,84.51
SANTOL,20181230,0.24,89.93
SANTOL,20181231,0.2,86.56
SANTOL,20190101,0.19,89.2
SANTOL,20190102,0.19,85.22
SANTOL,20190103,0.14,84.7
SANTOL,20190104,0.12,82.61
SANTOL,20190105,0.17,83.37
SANTOL,20190106,0.19,81.97
SANTOL,20190107,0.2,81.19
SANTOL,20190108,0.13,80.91
SANTOL,20190109,0.2,83.2
SANTOL,20190110,0.18,82.87
SANTOL,20190111,0.11,81.29
SANTOL,20190112,0.16,79.52
SANTOL,20190113,0.23,81.51
SANTOL,20190114,0.17,78.95
SANTOL,20190115,0.09,78.26
SANTOL,20190116,0.16,77.21
SANTOL,20190117,0.29,76.98
SANTOL,20190118,0.24,76.0
SANTOL,20190119,0.14,76.36
SANTOL,20190120,0.19,78.95
SANTOL,20190121,0.24,78.3
SANTOL,20190122,0.18,76.9
SANTOL,20190123,0.27,77.9
SANTOL,20190124,0.22,78.84
SANTOL,20190125,0.23,76.8
SANTOL,20190126,0.19,75.12
SANTOL,20190127,0.19,72.38
SANTOL,20190128,0.12,72.84
SANTOL,20190129,0.23,70.36
SANTOL,20190130,0.21,73.68
SANTOL,20190131,0.27,79.79
SANTOL,20190201,0.23,74.18
SANTOL,20190202,0.24,78.27
SANTOL,20190203,0.23,77.51
SANTOL,20190204,0.21,77.47
SANTOL,20190205,0.2,76.12
SANTOL,20190206,0.23,74.39
SANTOL,20190207,0.16,71.09
SANTOL,20190208,0.18,75.04
SANTOL,20190209,0.2,75.67
SANTOL,20190210,0.16,79.27
SANTOL,20190211,0.14,74.62
SANTOL,20190212,0.15,74.78
SANTOL,20190213,0.19,77.84
SANTOL,20190214,0.14,73.5
SANTOL,20190215,0.13,71.47
SANTOL,20190216,0.18,71.17
SANTOL,20190217,0.26,71.95
SANTOL,20190218,0.16,70.64
SANTOL,20190219,0.15,70.27
SANTOL,20190220,0.13,67.72
SANTOL,20190221,0.11,65.39
SANTOL,20190222,0.25,69.24
SANTOL,20190223,0.29,67.3
SANTOL,20190224,0.19,66.87
SANTOL,20190225,0.26,67.53
SANTOL,20190226,0.28,66.7
SANTOL,20190227,0.15,67.4
SANTOL,20190228,0.14,67.73
SANTOL,20190301,0.18,66.32
SANTOL,20190302,0.16,64.19
SANTOL,20190303,0.17,62.54
SANTOL,20190304,0.18,63.67
SANTOL,20190305,0.2,70.83
SANTOL,20190306,0.24,68.91
SANTOL,20190307,0.19,66.4
SANTOL,20190308,0.21,65.83
SANTOL,20190309,0.16,62.44
SANTOL,20190310,0.18,64.0
SANTOL,20190311,0.26,69.23
SANTOL,20190312,0.44,63.93
SANTOL,20190313,0.46,64.04
SANTOL,20190314,0.31,60.57
SANTOL,20190315,0.44,67.59
SANTOL,20190316,0.32,67.43
SANTOL,20190317,0.3,67.73
SANTOL,20190318,0.24,67.12
SANTOL,20190319,0.21,65.48
SANTOL,20190320,0.15,65.23
SANTOL,20190321,0.22,65.12
SANTOL,20190322,0.24,62.7
SANTOL,20190323,0.19,63.68
SANTOL,20190324,0.22,62.8
SANTOL,20190325,0.28,64.42
SANTOL,20190326,0.24,62.59
SANTOL,20190327,0.19,66.37
SANTOL,20190328,0.22,67.22
SANTOL,20190329,0.24,65.91
SANTOL,20190330,0.3,61.16
SANTOL,20190331,0.25,63.6
SANTOL,20190401,0.21,66.29
SANTOL,20190402,0.16,62.3
SANTOL,20190403,0.2,63.99
SANTOL,20190404,0.28,65.01
SANTOL,20190405,0.18,66.07
SANTOL,20190406,0.26,62.9
SANTOL,20190407,0.26,63.95
SANTOL,20190408,0.22,61.19
SANTOL,20190409,0.17,71.09
SANTOL,20190410,0.15,70.92
SANTOL,20190411,0.25,72.41
SANTOL,20190412,0.32,70.93
SANTOL,20190413,0.25,71.82
SANTOL,20190414,0.23,68.27
SANTOL,20190415,0.31,65.72
SANTOL,20190416,0.25,68.21
SANTOL,20190417,0.23,65.5
SANTOL,20190418,0.38,65.88
SANTOL,20190419,0.25,62.5
SANTOL,20190420,0.15,60.05
SANTOL,20190421,0.16,62.59
SANTOL,20190422,0.16,59.49
SANTOL,20190423,0.16,63.42
SANTOL,20190424,0.2,65.21
SANTOL,20190425,0.18,57.14
SANTOL,20190426,0.24,60.87
SANTOL,20190427,0.19,60.23
SANTOL,20190428,0.16,64.7
SANTOL,20190429,0.21,67.05
SANTOL,20190430,0.19,62.62
SANTOL,20190501,0.17,63.4
SANTOL,20190502,0.35,68.52
SANTOL,20190503,0.47,68.71
SANTOL,20190504,0.31,69.6
SANTOL,20190505,0.33,74.22
SANTOL,20190506,0.54,79.76
SANTOL,20190507,0.44,81.05
SANTOL,20190508,0.41,77.78
SANTOL,20190509,0.32,83.5
SANTOL,20190510,0.31,78.74
SANTOL,20190511,0.32,82.36
SANTOL,20190512,0.21,72.71
SANTOL,20190513,0.21,75.94
SANTOL,20190514,0.17,69.49
SANTOL,20190515,0.22,70.14
SANTOL,20190516,0.26,74.03
SANTOL,20190517,0.26,75.06
SANTOL,20190518,0.3,76.85
SANTOL,20190519,0.26,74.58
SANTOL,20190520,0.27,77.25
SANTOL,20190521,0.26,79.56
SANTOL,20190522,0.32,77.25
SANTOL,20190523,0.35,79.31
SANTOL,20190524,0.46,74.95
SANTOL,20190525,0.54,76.81
SANTOL,20190526,0.57,82.07
SANTOL,20190527,0.44,76.11
SANTOL,20190528,0.35,75.63
SANTOL,20190529,0.33,72.89
SANTOL,20190530,0.2,75.83
SANTOL,20190531,0.23,76.69
SANTOL,20190601,0.18,79.39
SANTOL,20190602,0.13,76.67
SANTOL,20190603,0.2,78.47
SANTOL,20190604,0.14,79.11
SANTOL,20190605,0.22,76.63
SANTOL,20190606,0.15,75.47
SANTOL,20190607,0.26,76.08
SANTOL,20190608,0.23,74.83
SANTOL,20190609,0.19,75.49
SANTOL,20190610,0.34,82.65
SANTOL,20190611,0.39,84.08
SANTOL,20190612,0.3,83.75
SANTOL,20190613,0.24,83.88
SANTOL,20190614,0.27,83.38
SANTOL,20190615,0.23,82.74
SANTOL,20190616,0.28,81.62
SANTOL,20190617,0.26,80.48
SANTOL,20190618,0.25,75.08
SANTOL,20190619,0.19,73.49
SANTOL,20190620,0.19,75.69
SANTOL,20190621,0.22,80.58
SANTOL,20190622,0.17,81.55
SANTOL,20190623,0.14,83.14
SANTOL,20190624,0.25,85.59
SANTOL,20190625,0.32,83.01
SANTOL,20190626,0.33,84.86
SANTOL,20190627,0.32,84.95
SANTOL,20190628,0.31,86.74
SANTOL,20190629,0.42,87.66
SANTOL,20190630,0.56,91.02
SANTOL,20190701,0.49,89.97
SANTOL,20190702,0.39,88.84
SANTOL,20190703,0.25,84.93
SANTOL,20190704,0.21,82.44
SANTOL,20190705,0.25,82.18
SANTOL,20190706,0.25,82.95
SANTOL,20190707,0.24,82.67
SANTOL,20190708,0.21,83.51
SANTOL,20190709,0.26,82.3
SANTOL,20190710,0.2,86.07
SANTOL,20190711,0.15,81.47
SANTOL,20190712,0.2,77.8
SANTOL,20190713,0.23,81.29
SANTOL,20190714,0.31,83.84
SANTOL,20190715,0.3,78.92
SANTOL,20190716,0.24,80.63
SANTOL,20190717,0.37,86.8
SANTOL,20190718,0.39,86.75
SANTOL,20190719,0.33,85.66
SANTOL,20190720,0.32,81.36
SANTOL,20190721,0.35,81.57
SANTOL,20190722,0.41,85.29
SANTOL,20190723,0.31,82.93
SANTOL,20190724,0.25,83.0
SANTOL,20190725,0.35,84.94
SANTOL,20190726,0.31,86.82
SANTOL,20190727,0.16,84.04
SANTOL,20190728,0.26,86.31
SANTOL,20190729,0.42,85.42
SANTOL,20190730,0.64,88.61
SANTOL,20190731,0.56,88.54
SANTOL,20190801,0.58,89.71
SANTOL,20190802,0.73,86.9
SANTOL,20190803,0.7,89.7
SANTOL,20190804,0.28,90.16
SANTOL,20190805,0.29,90.61
SANTOL,20190806,0.18,90.67
SANTOL,20190807,0.22,88.57
SANTOL,20190808,0.32,88.69
SANTOL,20190809,0.32,87.77
SANTOL,20190810,0.4,88.04
SANTOL,20190811,0.35,85.88
SANTOL,20190812,0.31,84.85
SANTOL,20190813,0.42,87.28
SANTOL,20190814,0.4,86.45
SANTOL,20190815,0.39,86.48
SANTOL,20190816,0.31,84.89
SANTOL,20190817,0.3,86.81
SANTOL,20190818,0.29,86.22
SANTOL,20190819,0.3,85.77
SANTOL,20190820,0.32,85.03
SANTOL,20190821,0.34,85.4
SANTOL,20190822,0.41,87.21
SANTOL,20190823,0.45,83.18
SANTOL,20190824,0.4,85.06
SANTOL,20190825,0.25,89.51
SANTOL,20190826,0.25,85.9
SANTOL,20190827,0.31,86.89
SANTOL,20190828,0.33,87.33
SANTOL,20190829,0.44,87.97
SANTOL,20190830,0.62,85.97
SANTOL,20190831,0.35,86.65
SANTOL,20190901,0.44,87.05
SANTOL,20190902,0.36,87.61
SANTOL,20190903,0.4,87.58
SANTOL,20190904,0.28,85.56
SANTOL,20190905,0.34,83.63
SANTOL,20190906,0.41,85.22
SANTOL,20190907,0.5,87.2
SANTOL,20190908,0.63,88.26
SANTOL,20190909,0.63,87.01
SANTOL,20190910,0.38,86.99
SANTOL,20190911,0.41,89.69
SANTOL,20190912,0.18,88.61
SANTOL,20190913,0.26,87.94
SANTOL,20190914,0.43,86.39
SANTOL,20190915,0.76,90.76
SANTOL,20190916,0.51,90.69
SANTOL,20190917,0.27,91.2
SANTOL,20190918,0.37,87.6
SANTOL,20190919,0.41,86.07
SANTOL,20190920,0.41,89.35
SANTOL,20190921,0.34,82.69
SANTOL,20190922,0.3,79.71
SANTOL,20190923,0.33,75.06
SANTOL,20190924,0.3,81.46
SANTOL,20190925,0.3,80.62
SANTOL,20190926,0.25,78.47
SANTOL,20190927,0.18,77.78
SANTOL,20190928,0.26,76.21
SANTOL,20190929,0.31,86.89
SANTOL,20190930,0.31,84.47
SANTOL,20191001,0.34,82.78
SANTOL,20191002,0.48,74.81
SANTOL,20191003,0.25,75.16
SANTOL,20191004,0.21,79.22
SANTOL,20191005,0.23,78.14
SANTOL,20191006,0.19,82.06
SANTOL,20191007,0.13,78.96
SANTOL,20191008,0.18,80.8
SANTOL,20191009,0.24,80.41
SANTOL,20191010,0.25,78.15
SANTOL,20191011,0.36,76.94
SANTOL,20191012,0.49,78.52
SANTOL,20191013,0.42,78.0
SANTOL,20191014,0.28,81.17
SANTOL,20191015,0.22,80.33
SANTOL,20191016,0.2,81.02
SANTOL,20191017,0.17,79.62
SANTOL,20191018,0.19,78.79
SANTOL,20191019,0.17,80.77
SANTOL,20191020,0.26,81.31
SANTOL,20191021,0.22,82.3
SANTOL,20191022,0.17,78.98
SANTOL,20191023,0.14,77.57
SANTOL,20191024,0.21,78.53
SANTOL,20191025,0.15,81.33
SANTOL,20191026,0.21,81.81
SANTOL,20191027,0.22,82.68
SANTOL,20191028,0.27,81.34
SANTOL,20191029,0.33,88.71
SANTOL,20191030,0.21,86.48
SANTOL,20191031,0.16,85.75
SANTOL,20191101,0.25,86.08
SANTOL,20191102,0.24,86.26
SANTOL,20191103,0.27,88.02
SANTOL,20191104,0.21,86.45
SANTOL,20191105,0.28,87.39
SANTOL,20191106,0.37,87.86
SANTOL,20191107,0.26,88.3
SANTOL,20191108,0.2,87.35
SANTOL,20191109,0.27,80.61
SANTOL,20191110,0.27,79.92
SANTOL,20191111,0.46,83.29
SANTOL,20191112,0.39,83.3
SANTOL,20191113,0.32,77.29
SANTOL,20191114,0.39,81.78
SANTOL,20191115,0.24,78.46
SANTOL,20191116,0.19,78.15
SANTOL,20191117,0.18,85.11
SANTOL,20191118,0.15,83.64
SANTOL,20191119,0.21,78.48
SANTOL,20191120,0.19,84.39
SANTOL,20191121,0.41,84.44
SANTOL,20191122,0.28,87.84
SANTOL,20191123,0.23,85.56
SANTOL,20191124,0.17,87.13
SANTOL,20191125,0.15,86.73
SANTOL,20191126,0.2,85.75
SANTOL,20191127,0.17,86.26
SANTOL,20191128,0.18,83.0
SANTOL,20191129,0.19,80.12
SANTOL,20191130,0.23,78.64
SANTOL,20191201,0.17,77.23
SANTOL,20191202,0.17,79.21
SANTOL,20191203,0.21,85.37
SANTOL,20191204,0.29,87.61
SANTOL,20191205,0.29,85.73
SANTOL,20191206,0.21,83.1
SANTOL,20191207,0.18,82.49
SANTOL,20191208,0.17,80.68
SANTOL,20191209,0.12,82.07
SANTOL,20191210,0.13,82.73
SANTOL,20191211,0.14,82.22
SANTOL,20191212,0.15,85.02
SANTOL,20191213,0.13,83.99
SANTOL,20191214,0.11,85.11
SANTOL,20191215,0.11,85.05
SANTOL,20191216,0.11,84.49
SANTOL,20191217,0.11,82.33
SANTOL,20191218,0.11,81.28
SANTOL,20191219,0.14,84.6
SANTOL,20191220,0.17,83.31
SANTOL,20191221,0.16,83.6
SANTOL,20191222,0.2,81.71
SANTOL,20191223,0.25,83.58
SANTOL,20191224,0.13,80.52
SANTOL,20191225,0.26,87.93
SANTOL,20191226,0.24,88.89
SANTOL,20191227,0.23,85.09
SANTOL,20191228,0.24,85.5
SANTOL,20191229,0.14,82.4
SANTOL,20191230,0.14,82.57
SANTOL,20191231,0.12,82.83
SANTOL,20200101,0.17,83.3
SANTOL,20200102,0.11,82.23
SANTOL,20200103,0.17,81.02
SANTOL,20200104,0.2,82.27
SANTOL,20200105,0.19,79.66
SANTOL,20200106,0.18,79.2
SANTOL,20200107,0.18,82.02
SANTOL,20200108,0.26,82.71
SANTOL,20200109,0.21,80.52
SANTOL,20200110,0.28,81.41
SANTOL,20200111,0.14,80.13
SANTOL,20200112,0.17,79.47
SANTOL,20200113,0.27,78.6
SANTOL,20200114,0.31,78.64
SANTOL,20200115,0.19,77.83
SANTOL,20200116,0.12,79.72
SANTOL,20200117,0.15,81.06
SANTOL,20200118,0.18,80.93
SANTOL,20200119,0.31,78.61
SANTOL,20200120,0.3,77.42
SANTOL,20200121,0.23,75.43
SANTOL,20200122,0.11,71.72
SANTOL,20200123,0.11,73.3
SANTOL,20200124,0.17,81.17
SANTOL,20200125,0.14,84.26
SANTOL,20200126,0.22,82.72
SANTOL,20200127,0.16,71.78
SANTOL,20200128,0.16,71.61
SANTOL,20200129,0.2,71.93
SANTOL,20200130,0.29,72.41
SANTOL,20200131,0.3,73.44
SANTOL,20200201,0.33,74.33
SANTOL,20200202,0.3,74.96
SANTOL,20200203,0.19,72.5
SANTOL,20200204,0.2,70.78
SANTOL,20200205,0.22,75.89
SANTOL,20200206,0.23,78.19
SANTOL,20200207,0.18,82.7
SANTOL,20200208,0.17,83.08
SANTOL,20200209,0.24,80.15
SANTOL,20200210,0.23,74.83
SANTOL,20200211,0.24,72.82
SANTOL,20200212,0.15,72.04
SANTOL,20200213,0.21,76.93
SANTOL,20200214,0.18,80.6
SANTOL,20200215,0.2,76.64
SANTOL,20200216,0.17,75.88
SANTOL,20200217,0.18,78.11
SANTOL,20200218,0.24,79.97
SANTOL,20200219,0.2,77.19
SANTOL,20200220,0.16,78.44
SANTOL,20200221,0.16,79.57
SANTOL,20200222,0.18,78.35
SANTOL,20200223,0.16,80.11
SANTOL,20200224,0.2,82.37
SANTOL,20200225,0.16,79.86
SANTOL,20200226,0.15,80.81
SANTOL,20200227,0.23,79.42
SANTOL,20200228,0.23,78.38
SANTOL,20200229,0.28,77.29
SANTOL,20200301,0.24,76.83
SANTOL,20200302,0.28,76.84
SANTOL,20200303,0.25,79.39
SANTOL,20200304,0.22,76.66
SANTOL,20200305,0.22,72.63
SANTOL,20200306,0.19,76.1
SANTOL,20200307,0.35,78.54
SANTOL,20200308,0.24,77.59
SANTOL,20200309,0.24,75.22
SANTOL,20200310,0.28,72.71
SANTOL,20200311,0.28,74.19
SANTOL,20200312,0.12,75.79
SANTOL,20200313,0.11,74.39
SANTOL,20200314,0.18,74.58
SANTOL,20200315,0.29,77.07
SANTOL,20200316,0.54,80.57
SANTOL,20200317,0.3,81.01
SANTOL,20200318,0.26,78.48
SANTOL,20200319,0.26,77.55
SANTOL,20200320,0.21,77.63
SANTOL,20200321,0.13,78.19
SANTOL,20200322,0.14,78.47
SANTOL,20200323,0.13,77.82
SANTOL,20200324,0.17,77.45
SANTOL,20200325,0.2,76.55
SANTOL,20200326,0.16,76.36
SANTOL,20200327,0.21,78.9
SANTOL,20200328,0.23,77.71
SANTOL,20200329,0.23,76.4
SANTOL,20200330,0.23,79.07
SANTOL,20200331,0.14,77.14
SANTOL,20200401,0.18,78.84
SANTOL,20200402,0.19,78.63
SANTOL,20200403,0.19,77.57
SANTOL,20200404,0.32,76.55
SANTOL,20200405,0.23,74.38
SANTOL,20200406,0.29,77.57
SANTOL,20200407,0.27,75.78
SANTOL,20200408,0.43,73.22
SANTOL,20200409,0.45,75.97
SANTOL,20200410,0.41,78.19
SANTOL,20200411,0.31,78.63
SANTOL,20200412,0.4,78.44
SANTOL,20200413,0.56,74.58
SANTOL,20200414,0.55,78.76
SANTOL,20200415,0.38,77.64
SANTOL,20200416,0.5,71.85
SANTOL,20200417,0.37,77.98
SANTOL,20200418,0.29,81.95
SANTOL,20200419,0.24,78.16
SANTOL,20200420,0.31,77.69
SANTOL,20200421,0.26,77.19
SANTOL,20200422,0.22,80.81
SANTOL,20200423,0.19,78.95
SANTOL,20200424,0.16,78.92
SANTOL,20200425,0.19,81.27
SANTOL,20200426,0.2,80.14
SANTOL,20200427,0.25,78.93
SANTOL,20200428,0.2,77.36
SANTOL,20200429,0.3,78.91
SANTOL,20200430,0.3,79.48
SANTOL,20200501,0.24,76.99
SANTOL,20200502,0.18,77.01
SANTOL,20200503,0.3,80.88
SANTOL,20200504,0.2,82.15
SANTOL,20200505,0.2,81.48
SANTOL,20200506,0.24,78.98
SANTOL,20200507,0.26,77.95
SANTOL,20200508,0.25,76.32
SANTOL,20200509,0.23,74.94
SANTOL,20200510,0.31,73.0
SANTOL,20200511,0.3,73.12
SANTOL,20200512,0.26,72.66
SANTOL,20200513,0.36,73.04
SANTOL,20200514,0.27,81.52
SANTOL,20200515,0.33,84.56
SANTOL,20200516,0.29,79.28
SANTOL,20200517,0.29,85.35
SANTOL,20200518,0.29,79.47
SANTOL,20200519,0.26,77.71
SANTOL,20200520,0.21,75.05
SANTOL,20200521,0.24,76.29
SANTOL,20200522,0.36,81.95
SANTOL,20200523,0.34,82.81
SANTOL,20200524,0.2,79.23
SANTOL,20200525,0.21,74.97
SANTOL,20200526,0.28,73.51
SANTOL,20200527,0.28,77.91
SANTOL,20200528,0.27,72.33
SANTOL,20200529,0.27,73.99
SANTOL,20200530,0.29,76.05
SANTOL,20200531,0.19,74.69
SANTOL,20200601,0.19,76.28
SANTOL,20200602,0.23,74.12
SANTOL,20200603,0.26,75.11
SANTOL,20200604,0.25,73.84
SANTOL,20200605,0.38,71.55
SANTOL,20200606,0.3,70.05
SANTOL,20200607,0.22,74.36
SANTOL,20200608,0.38,80.29
SANTOL,20200609,0.28,76.96
SANTOL,20200610,0.33,82.26
SANTOL,20200611,0.62,85.52
SANTOL,20200612,0.47,89.25
SANTOL,20200613,0.36,85.58
SANTOL,20200614,0.37,83.02
SANTOL,20200615,0.22,83.09
SANTOL,20200616,0.23,79.89
SANTOL,20200617,0.22,78.47
SANTOL,20200618,0.28,77.56
SANTOL,20200619,0.31,83.07
SANTOL,20200620,0.3,79.59
SANTOL,20200621,0.23,77.85
SANTOL,20200622,0.26,77.43
SANTOL,20200623,0.35,77.18
SANTOL,20200624,0.27,77.2
SANTOL,20200625,0.4,80.84
SANTOL,20200626,0.38,82.62
SANTOL,20200627,0.43,84.74
SANTOL,20200628,0.51,85.56
SANTOL,20200629,0.44,83.48
SANTOL,20200630,0.34,82.53
SANTOL,20200701,0.16,79.36
SANTOL,20200702,0.22,75.97
SANTOL,20200703,0.27,79.55
SANTOL,20200704,0.35,80.6
SANTOL,20200705,0.41,82.52
SANTOL,20200706,0.17,77.99
SANTOL,20200707,0.2,79.99
SANTOL,20200708,0.21,81.85
SANTOL,20200709,0.31,78.92
SANTOL,20200710,0.33,77.84
SANTOL,20200711,0.44,83.0
SANTOL,20200712,0.45,81.0
SANTOL,20200713,0.43,85.09
SANTOL,20200714,0.22,77.18
SANTOL,20200715,0.17,75.43
SANTOL,20200716,0.17,81.1
SANTOL,20200717,0.18,79.76
SANTOL,20200718,0.19,81.87
SANTOL,20200719,0.24,84.0
SANTOL,20200720,0.28,83.69
SANTOL,20200721,0.21,83.06
SANTOL,20200722,0.34,83.25
SANTOL,20200723,0.24,81.36
SANTOL,20200724,0.26,81.38
SANTOL,20200725,0.31,80.15
SANTOL,20200726,0.24,76.51
SANTOL,20200727,0.29,76.2
SANTOL,20200728,0.36,80.81
SANTOL,20200729,0.54,85.83
SANTOL,20200730,0.54,87.75
SANTOL,20200731,0.48,87.62
SANTOL,20200801,0.47,87.26
SANTOL,20200802,0.37,84.19
SANTOL,20200803,0.48,76.19
SANTOL,20200804,0.27,80.08
SANTOL,20200805,0.23,86.47
SANTOL,20200806,0.36,87.4
SANTOL,20200807,0.38,84.48
SANTOL,20200808,0.35,89.78
SANTOL,20200809,0.23,89.62
SANTOL,20200810,0.46,85.21
SANTOL,20200811,0.24,74.43
SANTOL,20200812,0.23,84.47
SANTOL,20200813,0.39,80.31
SANTOL,20200814,0.86,87.01
SANTOL,20200815,0.67,86.42
SANTOL,20200816,0.41,86.5
SANTOL,20200817,0.34,83.11
SANTOL,20200818,0.42,84.81
SANTOL,20200819,0.42,82.5
SANTOL,20200820,0.37,80.47
SANTOL,20200821,0.24,86.04
SANTOL,20200822,0.2,84.27
SANTOL,20200823,0.16,86.07
SANTOL,20200824,0.16,84.17
SANTOL,20200825,0.13,84.54
SANTOL,20200826,0.13,84.01
SANTOL,20200827,0.14,83.16
SANTOL,20200828,0.21,81.05
SANTOL,20200829,0.2,82.8
SANTOL,20200830,0.27,85.78
SANTOL,20200831,0.27,77.13
SANTOL,20200901,0.29,81.5
SANTOL,20200902,0.14,82.33
SANTOL,20200903,0.28,80.41
SANTOL,20200904,0.29,79.64
SANTOL,20200905,0.2,82.39
SANTOL,20200906,0.28,86.04
SANTOL,20200907,0.26,86.47
SANTOL,20200908,0.33,78.18
SANTOL,20200909,0.3,78.51
SANTOL,20200910,0.24,78.8
SANTOL,20200911,0.21,79.92
SANTOL,20200912,0.24,78.92
SANTOL,20200913,0.22,72.51
SANTOL,20200914,0.21,78.44
SANTOL,20200915,0.44,86.41
SANTOL,20200916,0.41,89.19
SANTOL,20200917,0.33,90.72
SANTOL,20200918,0.37,83.41
SANTOL,20200919,0.2,77.45
SANTOL,20200920,0.16,81.87
SANTOL,20200921,0.16,78.62
SANTOL,20200922,0.21,80.97
SANTOL,20200923,0.28,85.56
SANTOL,20200924,0.37,86.57
SANTOL,20200925,0.23,89.28
SANTOL,20200926,0.32,85.61
SANTOL,20200927,0.22,80.78
SANTOL,20200928,0.18,83.02
SANTOL,20200929,0.31,84.69
SANTOL,20200930,0.29,85.45
SANTOL,20201001,0.36,82.15
SANTOL,20201002,0.46,83.27
SANTOL,20201003,0.26,84.58
SANTOL,20201004,0.24,82.15
SANTOL,20201005,0.3,80.21
SANTOL,20201006,0.41,86.51
SANTOL,20201007,0.3,83.26
SANTOL,20201008,0.48,91.08
SANTOL,20201009,0.46,84.58
SANTOL,20201010,0.37,85.57
SANTOL,20201011,0.45,90.49
SANTOL,20201012,0.27,89.01
SANTOL,20201013,0.28,84.46
SANTOL,20201014,0.23,87.38
SANTOL,20201015,0.36,90.31
SANTOL,20201016,0.44,83.73
SANTOL,20201017,0.29,80.92
SANTOL,20201018,0.19,87.32
SANTOL,20201019,0.15,84.97
SANTOL,20201020,0.25,85.78
SANTOL,20201021,0.26,89.41
SANTOL,20201022,0.31,89.19
SANTOL,20201023,0.37,89.19
SANTOL,20201024,0.34,84.81
SANTOL,20201025,0.31,88.88
SANTOL,20201026,0.17,89.15
SANTOL,20201027,0.32,89.63
SANTOL,20201028,0.29,83.98
SANTOL,20201029,0.17,82.52
SANTOL,20201030,0.16,85.05
SANTOL,20201031,0.22,83.01
SANTOL,20201101,0.16,88.54
SANTOL,20201102,0.24,88.72
SANTOL,20201103,0.29,84.92
SANTOL,20201104,0.31,88.12
SANTOL,20201105,0.38,83.99
SANTOL,20201106,0.24,82.66
SANTOL,20201107,0.23,85.69
SANTOL,20201108,0.24,90.13
SANTOL,20201109,0.2,87.97
SANTOL,20201110,0.17,83.91
SANTOL,20201111,0.17,86.28
SANTOL,20201112,0.22,91.14
SANTOL,20201113,0.23,89.61
SANTOL,20201114,0.11,88.44
SANTOL,20201115,0.12,87.97
SANTOL,20201116,0.14,85.88
